SpatialDimValueCode,HealthAvailVal_nurse,HealthAvailVal_psych,Period,FactValueNumeric_alcohol,suicide_rate,HDI,Health_Expenditure,HomicideRate,cluster
ESP,0.0191213369628155,0.2016738492286552,2003,0.6267201834862385,0.0846742284357689,0.8273894436519257,0.3684210526315789,0.0142421159715157,0
ESP,0.0191213369628155,0.2016738492286552,2002,0.6404816513761468,0.0832234238987074,0.8245363766048502,0.3157894736842105,0.0139369277721261,0
ESP,0.0191213369628155,0.2016738492286552,2001,0.6513761467889907,0.0803218148245845,0.8174037089871612,0.3157894736842105,0.0144455747711088,0
ESP,0.0191213369628155,0.2016738492286552,2000,0.6513761467889907,0.0865207069374835,0.8102710413694721,0.3157894736842105,0.0140386571719226,0
EST,0.1562984605759695,0.3368725667770074,2019,0.6794724770642201,0.1577420205750462,0.9029957203994292,0.3157894736842105,0.0218718209562563,0
EST,0.1562984605759695,0.3368725667770074,2018,0.6794724770642201,0.1524663677130045,0.8987161198288159,0.3157894736842105,0.0243133265513733,0
EST,0.1562984605759695,0.3368725667770074,2017,0.7551605504587156,0.2000791347929306,0.8930099857346648,0.3157894736842105,0.0249237029501525,0
EST,0.1562984605759695,0.3368725667770074,2016,0.8681192660550459,0.1647322606172514,0.8901569186875892,0.3157894736842105,0.0276703967446592,0
EST,0.1562984605759695,0.3368725667770074,2015,0.948394495412844,0.176206805592192,0.8887303851640515,0.3157894736842105,0.0353001017293998,0
EST,0.1562984605759695,0.3368725667770074,2014,0.9891055045871558,0.2131363756264838,0.8830242510699001,0.2631578947368421,0.034587995930824,0
EST,0.1562984605759695,0.3368725667770074,2013,0.9936926605504586,0.1965180691110525,0.8858773181169758,0.2631578947368421,0.0433367243133265,0
EST,0.1562984605759695,0.3368725667770074,2012,0.974197247706422,0.2261936164600369,0.8787446504992867,0.2631578947368421,0.0530010172939979,0
EST,0.1562984605759695,0.3368725667770074,2011,0.9214449541284404,0.1945396992877869,0.8744650499286734,0.2631578947368421,0.0536113936927772,0
EST,0.1562984605759695,0.3368725667770074,2010,0.8841743119266054,0.2033764178317067,0.861626248216833,0.3157894736842105,0.0524923702950152,0
EST,0.1562984605759695,0.3368725667770074,2009,0.8979357798165137,0.2533632286995516,0.8544935805991442,0.3157894736842105,0.0684638860630722,0
EST,0.1562984605759695,0.3368725667770074,2008,0.9461009174311926,0.2141915061988921,0.8573466476462196,0.2631578947368421,0.0738555442522889,0
EST,0.1562984605759695,0.3368725667770074,2007,1.0,0.2304141387496703,0.8544935805991442,0.2105263157894736,0.0806714140386571,0
EST,0.1562984605759695,0.3368725667770074,2006,0.9925458715596328,0.2218412028488526,0.8502139800285305,0.2105263157894736,0.0862665310274669,0
EST,0.1562984605759695,0.3368725667770074,2005,0.955275229357798,0.2512529675547349,0.8388017118402281,0.2105263157894736,0.1027466937945066,0
EST,0.1562984605759695,0.3368725667770074,2004,0.8360091743119266,0.3053284093906621,0.8216833095577746,0.2105263157894736,0.087792472024415,5
EST,0.1562984605759695,0.3368725667770074,2003,0.7517201834862385,0.2943814297019256,0.8074179743223965,0.2105263157894736,0.1151576805696846,5
EST,0.1562984605759695,0.3368725667770074,2002,0.6479357798165137,0.3397520443154841,0.796005706134094,0.2105263157894736,0.1236012207527975,0
EST,0.1562984605759695,0.3368725667770074,2001,0.5980504587155963,0.3447639145344237,0.7803138373751785,0.2105263157894736,0.1582909460834181,-1
EST,0.1562984605759695,0.3368725667770074,2000,0.5980504587155963,0.3294645212345028,0.7674750356633381,0.2105263157894736,0.1498474059003052,-1
ETH,0.006662185276637,0.0014365123977265,2019,0.1060779816513761,0.1246372988657346,0.3209700427960057,0.1052631578947368,0.0733468972533062,0
ETH,0.006662185276637,0.0014365123977265,2018,0.1060779816513761,0.125824320759694,0.3124108416547788,0.1052631578947368,0.0748728382502543,0
ETH,0.006662185276637,0.0014365123977265,2017,0.0957568807339449,0.1270113426536534,0.3024251069900142,0.1052631578947368,0.0766022380467955,0
ETH,0.006662185276637,0.0014365123977265,2016,0.084288990825688,0.128989712476919,0.2924393723252496,0.1578947368421052,0.0784333672431332,0
ETH,0.006662185276637,0.0014365123977265,2015,0.0756880733944954,0.1316275389079398,0.2781740370898716,0.1578947368421052,0.0799593082400813,0
ETH,0.006662185276637,0.0014365123977265,2014,0.0676605504587156,0.132155104194144,0.2639087018544935,0.1578947368421052,0.0812817904374364,0
ETH,0.006662185276637,0.0014365123977265,2013,0.0619266055045871,0.1375626483777367,0.2524964336661911,0.1578947368421052,0.082706002034588,0
ETH,0.006662185276637,0.0014365123977265,2012,0.0567660550458715,0.1495647586388815,0.2368045649072753,0.2105263157894736,0.0846388606307222,0
ETH,0.006662185276637,0.0014365123977265,2011,0.0521788990825688,0.1632814560801899,0.2268188302425107,0.1578947368421052,0.0858596134282807,0
ETH,0.006662185276637,0.0014365123977265,2010,0.0481651376146788,0.1727776312318649,0.2125534950071326,0.2105263157894736,0.0874872838250254,0
ETH,0.006662185276637,0.0014365123977265,2009,0.0452981651376146,0.1802954365602743,0.1982881597717546,0.2105263157894736,0.0892166836215666,0
ETH,0.006662185276637,0.0014365123977265,2008,0.0435779816513761,0.1878132418886837,0.1868758915834522,0.1578947368421052,0.0909460834181078,0
ETH,0.006662185276637,0.0014365123977265,2007,0.0441513761467889,0.1915061988921129,0.1654778887303851,0.2105263157894736,0.0932858596134282,0
ETH,0.006662185276637,0.0014365123977265,2006,0.0418577981651376,0.1958586125032973,0.1412268188302424,0.1578947368421052,0.0957273652085452,0
ETH,0.006662185276637,0.0014365123977265,2005,0.0395642201834862,0.2023212872592983,0.1184022824536377,0.1578947368421052,0.097761953204476,0
ETH,0.006662185276637,0.0014365123977265,2004,0.0338302752293578,0.2082563967290952,0.0898716119828816,0.1578947368421052,0.1005086469989827,0
ETH,0.006662185276637,0.0014365123977265,2003,0.0315366972477064,0.2155104194144025,0.0713266761768901,0.2105263157894736,0.1035605289928789,0
ETH,0.006662185276637,0.0014365123977265,2002,0.0321100917431192,0.223292007385914,0.0641940085592011,0.2105263157894736,0.1064089521871821,0
ETH,0.006662185276637,0.0014365123977265,2001,0.0338302752293578,0.2309417040358745,0.0556348074179742,0.2105263157894736,0.1092573753814852,0
ETH,0.006662185276637,0.0014365123977265,2000,0.0338302752293578,0.2425481403323661,0.0370898716119828,0.1578947368421052,0.1123092573753814,0
FIN,0.3458878809458838,0.4908916786376032,2019,0.4770642201834862,0.1771300448430493,0.9686162624821684,0.4210526315789473,0.0118006103763987,14
FIN,0.3458878809458838,0.4908916786376032,2018,0.4770642201834862,0.1900553943550514,0.9643366619115552,0.4210526315789473,0.012410986775178,14
FIN,0.3458878809458838,0.4908916786376032,2017,0.4810779816513761,0.1899235030335004,0.9614835948644794,0.4210526315789473,0.0127161749745676,14
FIN,0.3458878809458838,0.4908916786376032,2016,0.4839449541284403,0.1748878923766816,0.957203994293866,0.4210526315789473,0.0133265513733469,14
FIN,0.3458878809458838,0.4908916786376032,2015,0.4908256880733945,0.160247955684516,0.955777460770328,0.4736842105263157,0.0144455747711088,14
FIN,0.3458878809458838,0.4908916786376032,2014,0.503440366972477,0.1800316539171722,0.9529243937232528,0.4736842105263157,0.0151576805696846,14
FIN,0.3458878809458838,0.4908916786376032,2013,0.5177752293577981,0.1983645476127671,0.950071326676177,0.4736842105263157,0.0158697863682604,14
FIN,0.3458878809458838,0.4908916786376032,2012,0.5384174311926605,0.1966499604326035,0.9358059914407988,0.4736842105263157,0.0162767039674465,14
FIN,0.3458878809458838,0.4908916786376032,2011,0.5504587155963302,0.2068055921920338,0.9358059914407988,0.4210526315789473,0.0198372329603255,14
FIN,0.3458878809458838,0.4908916786376032,2010,0.5636467889908257,0.216829332629913,0.9300998573466478,0.4210526315789473,0.0208545269582909,14
FIN,0.3458878809458838,0.4908916786376032,2009,0.5722477064220184,0.235953574254814,0.9243937232524964,0.4210526315789473,0.022380467955239,14
FIN,0.3458878809458838,0.4908916786376032,2008,0.5860091743119266,0.238987074650488,0.9315263908701856,0.3684210526315789,0.0238046795523906,14
FIN,0.3458878809458838,0.4908916786376032,2007,0.5900229357798165,0.2239514639936692,0.92867332382311,0.3684210526315789,0.0236012207527975,14
FIN,0.3458878809458838,0.4908916786376032,2006,0.584288990825688,0.2407016618306516,0.9258202567760342,0.3684210526315789,0.0227873855544252,14
FIN,0.3458878809458838,0.4908916786376032,2005,0.573394495412844,0.2226325507781588,0.9186875891583454,0.3684210526315789,0.0227873855544252,14
FIN,0.3458878809458838,0.4908916786376032,2004,0.5573394495412844,0.2487470324452651,0.9144079885877318,0.3684210526315789,0.0260427263479145,14
FIN,0.3458878809458838,0.4908916786376032,2003,0.5435779816513762,0.2495383803745714,0.9201141226818832,0.3684210526315789,0.0224821973550356,14
FIN,0.3458878809458838,0.4908916786376032,2002,0.525802752293578,0.2529675547348984,0.9144079885877318,0.3684210526315789,0.0266531027466938,14
FIN,0.3458878809458838,0.4908916786376032,2001,0.5172018348623852,0.2794777103666579,0.9087018544935808,0.3157894736842105,0.0296032553407934,14
FIN,0.3458878809458838,0.4908916786376032,2000,0.5172018348623852,0.2867317330519652,0.8944365192582026,0.3157894736842105,0.0286876907426246,14
FJI,0.009697106841219,0.0045177273957487,2019,0.1748853211009174,0.1254286467950409,0.6704707560627675,0.1578947368421052,0.0222787385554425,0
FJI,0.009697106841219,0.0045177273957487,2018,0.1748853211009174,0.1281983645476128,0.6718972895863052,0.1578947368421052,0.0225839267548321,0
FJI,0.009697106841219,0.0045177273957487,2017,0.1599770642201834,0.1307042996570825,0.6676176890156919,0.1052631578947368,0.023499491353001,0
FJI,0.009697106841219,0.0045177273957487,2016,0.1519495412844036,0.1322869955156951,0.6576319543509271,0.1052631578947368,0.023499491353001,0
FJI,0.009697106841219,0.0045177273957487,2015,0.1519495412844036,0.132023212872593,0.6504992867332381,0.1052631578947368,0.023499491353001,0
FJI,0.009697106841219,0.0045177273957487,2014,0.1508027522935779,0.13545238723292,0.6490727532097004,0.1052631578947368,0.023499491353001,0
FJI,0.009697106841219,0.0045177273957487,2013,0.146788990825688,0.1386177789501451,0.644793152639087,0.1052631578947368,0.0233977619532044,0
FJI,0.009697106841219,0.0045177273957487,2012,0.1444954128440367,0.138485887628594,0.6376604850213979,0.1052631578947368,0.0239064089521871,0
FJI,0.009697106841219,0.0045177273957487,2011,0.1370412844036697,0.1362437351622263,0.6333808844507846,0.1052631578947368,0.0244150559511698,0
FJI,0.009697106841219,0.0045177273957487,2010,0.1393348623853211,0.1334740174096544,0.6262482168330955,0.1052631578947368,0.0254323499491353,0
FJI,0.009697106841219,0.0045177273957487,2009,0.1399082568807339,0.1340015826958586,0.6219686162624821,0.1578947368421052,0.0271617497456765,0
FJI,0.009697106841219,0.0045177273957487,2008,0.1496559633027522,0.1345291479820627,0.6176890156918687,0.1052631578947368,0.0253306205493387,0
FJI,0.009697106841219,0.0045177273957487,2007,0.1456422018348623,0.1325507781587971,0.6119828815977175,0.1052631578947368,0.025940996948118,0
FJI,0.009697106841219,0.0045177273957487,2006,0.1381880733944954,0.1300448430493273,0.609129814550642,0.1052631578947368,0.0268565615462868,0
FJI,0.009697106841219,0.0045177273957487,2005,0.1295871559633027,0.1340015826958586,0.6048502139800286,0.1052631578947368,0.0276703967446592,0
FJI,0.009697106841219,0.0045177273957487,2004,0.1215596330275229,0.1324188868372461,0.601997146932953,0.1052631578947368,0.0283825025432349,0
FJI,0.009697106841219,0.0045177273957487,2003,0.117545871559633,0.1382221049854919,0.5920114122681883,0.1052631578947368,0.0292980671414038,0
FJI,0.009697106841219,0.0045177273957487,2002,0.1129587155963302,0.144552888419942,0.5863052781740371,0.1052631578947368,0.0292980671414038,0
FJI,0.009697106841219,0.0045177273957487,2001,0.1146788990825688,0.1498285412819836,0.5848787446504994,0.1052631578947368,0.0291963377416073,0
FJI,0.009697106841219,0.0045177273957487,2000,0.1146788990825688,0.154180954893168,0.5834522111269616,0.1052631578947368,0.0291963377416073,0
FRA,0.6523550592009371,0.4351175233693502,2019,0.6571100917431193,0.1272751252967555,0.9201141226818832,0.5263157894736843,0.0084435401831129,15
FRA,0.6523550592009371,0.4351175233693502,2018,0.6571100917431193,0.1325507781587971,0.9172610556348074,0.5263157894736843,0.0085452695829094,15
FRA,0.6523550592009371,0.4351175233693502,2017,0.6628440366972477,0.1371669744130836,0.9115549215406564,0.5263157894736843,0.0089521871820956,15
FRA,0.6523550592009371,0.4351175233693502,2016,0.6748853211009174,0.1411237140596148,0.9072753209700428,0.5263157894736843,0.0091556459816887,15
FRA,0.6523550592009371,0.4351175233693502,2015,0.6817660550458715,0.1514112371405961,0.9029957203994292,0.5263157894736843,0.0094608341810783,15
FRA,0.6523550592009371,0.4351175233693502,2014,0.6817660550458715,0.151015563175943,0.9015691868758916,0.5789473684210527,0.0089521871820956,15
FRA,0.6523550592009371,0.4351175233693502,2013,0.6886467889908257,0.1648641519388024,0.8958630527817405,0.5263157894736843,0.0097660223804679,15
FRA,0.6523550592009371,0.4351175233693502,2012,0.6938073394495412,0.176206805592192,0.8915834522111269,0.5263157894736843,0.009969481180061,15
FRA,0.6523550592009371,0.4351175233693502,2011,0.7047018348623852,0.179240305987866,0.8901569186875892,0.5263157894736843,0.009969481180061,15
FRA,0.6523550592009371,0.4351175233693502,2010,0.7133027522935779,0.1831970456343973,0.8844507845934381,0.5263157894736843,0.0101729399796541,15
FRA,0.6523550592009371,0.4351175233693502,2009,0.716743119266055,0.185702980743867,0.877318116975749,0.5263157894736843,0.0109867751780264,15
FRA,0.6523550592009371,0.4351175233693502,2008,0.7287844036697247,0.1841202848852546,0.8801711840228245,0.5263157894736843,0.011291963377416,15
FRA,0.6523550592009371,0.4351175233693502,2007,0.7362385321100917,0.1817462410973358,0.8787446504992867,0.4736842105263157,0.0108850457782299,15
FRA,0.6523550592009371,0.4351175233693502,2006,0.7431192660550459,0.1893959377472962,0.8744650499286734,0.4736842105263157,0.011291963377416,15
FRA,0.6523550592009371,0.4351175233693502,2005,0.7465596330275228,0.1954629385386442,0.868758915834522,0.4736842105263157,0.0116988809766022,15
FRA,0.6523550592009371,0.4351175233693502,2004,0.7545871559633027,0.2016618306515431,0.8573466476462196,0.4736842105263157,0.0123092573753814,15
FRA,0.6523550592009371,0.4351175233693502,2003,0.7740825688073394,0.2077288314428911,0.8459343794579172,0.4736842105263157,0.012410986775178,15
FRA,0.6523550592009371,0.4351175233693502,2002,0.793577981651376,0.2056185702980744,0.8416547788873038,0.4736842105263157,0.0131230925737538,15
FRA,0.6523550592009371,0.4351175233693502,2001,0.8027522935779816,0.2027169612239515,0.8373751783166904,0.4736842105263157,0.0132248219735503,15
FRA,0.6523550592009371,0.4351175233693502,2000,0.8027522935779816,0.2085201793721973,0.833095577746077,0.4736842105263157,0.0134282807731434,15
GAB,0.0034475644088891,0.0052463931047404,2019,0.378440366972477,0.172909522553416,0.6305278174037089,0.1052631578947368,0.0860630722278738,0
GAB,0.0034475644088891,0.0052463931047404,2018,0.378440366972477,0.1788446320232129,0.6262482168330955,0.1052631578947368,0.0871820956256358,0
GAB,0.0034475644088891,0.0052463931047404,2017,0.3990825688073394,0.1826694803481931,0.6262482168330955,0.1052631578947368,0.0871820956256358,0
GAB,0.0034475644088891,0.0052463931047404,2016,0.4283256880733944,0.191901872856766,0.6219686162624821,0.1052631578947368,0.0893184130213631,0
GAB,0.0034475644088891,0.0052463931047404,2015,0.4524082568807339,0.2000791347929306,0.6162624821683309,0.1052631578947368,0.0910478128179043,0
GAB,0.0034475644088891,0.0052463931047404,2014,0.455848623853211,0.2029807438670536,0.609129814550642,0.1052631578947368,0.0922685656154628,0
GAB,0.0034475644088891,0.0052463931047404,2013,0.4443807339449541,0.1789765233447639,0.5962910128388018,0.1052631578947368,0.0933875890132248,0
GAB,0.0034475644088891,0.0052463931047404,2012,0.440940366972477,0.1842521762068056,0.5863052781740371,0.0526315789473684,0.0940996948118006,0
GAB,0.0034475644088891,0.0052463931047404,2011,0.4564220183486238,0.2081245054075442,0.5720399429386591,0.1052631578947368,0.0955239064089522,0
GAB,0.0034475644088891,0.0052463931047404,2010,0.470183486238532,0.2079926140859931,0.5649072753209701,0.0526315789473684,0.0966429298067141,0
GAB,0.0034475644088891,0.0052463931047404,2009,0.4782110091743118,0.2095753099446057,0.5592011412268189,0.1578947368421052,0.0976602238046795,0
GAB,0.0034475644088891,0.0052463931047404,2008,0.4856651376146789,0.2286995515695067,0.5520684736091298,0.1052631578947368,0.0997965412004069,0
GAB,0.0034475644088891,0.0052463931047404,2007,0.4913990825688073,0.2110261144816671,0.5506419400855921,0.1052631578947368,0.101322482197355,0
GAB,0.0034475644088891,0.0052463931047404,2006,0.4902522935779816,0.2156423107359536,0.5463623395149786,0.1052631578947368,0.1018311291963377,0
GAB,0.0034475644088891,0.0052463931047404,2005,0.4678899082568807,0.2065418095489317,0.5463623395149786,0.1052631578947368,0.1012207527975584,0
GAB,0.0034475644088891,0.0052463931047404,2004,0.4311926605504587,0.2006067000791348,0.5392296718972897,0.1052631578947368,0.1028484231943031,0
GAB,0.0034475644088891,0.0052463931047404,2003,0.4317660550458715,0.2189395937747296,0.5392296718972897,0.1578947368421052,0.1022380467955239,0
GAB,0.0034475644088891,0.0052463931047404,2002,0.4673165137614679,0.2222368768135057,0.5349500713266762,0.1052631578947368,0.1030518819938962,0
GAB,0.0034475644088891,0.0052463931047404,2001,0.5120412844036697,0.2414930097599578,0.5306704707560628,0.1052631578947368,0.1041709053916582,0
GAB,0.0034475644088891,0.0052463931047404,2000,0.5120412844036697,0.2553415985228172,0.522111269614836,0.1052631578947368,0.1034587995930824,0
GEO,0.0394140471610837,0.139466616701018,2019,0.4380733944954127,0.1008968609865471,0.7931526390870184,0.3157894736842105,0.0229908443540183,0
GEO,0.0394140471610837,0.139466616701018,2018,0.4380733944954127,0.1035346874175679,0.7931526390870184,0.3157894736842105,0.0251271617497456,0
GEO,0.0394140471610837,0.139466616701018,2017,0.4059633027522935,0.1064362964916908,0.7803138373751785,0.3157894736842105,0.0237029501525941,0
GEO,0.0394140471610837,0.139466616701018,2016,0.400802752293578,0.1190978633605908,0.7731811697574894,0.3684210526315789,0.0239064089521871,0
GEO,0.0394140471610837,0.139466616701018,2015,0.3950688073394495,0.1159324716433658,0.7674750356633381,0.3157894736842105,0.0296032553407934,0
GEO,0.0394140471610837,0.139466616701018,2014,0.3950688073394495,0.113162753890794,0.760342368045649,0.3684210526315789,0.0348931841302136,0
GEO,0.0394140471610837,0.139466616701018,2013,0.404243119266055,0.1077552097072012,0.7475035663338089,0.3684210526315789,0.0402848423194303,0
GEO,0.0394140471610837,0.139466616701018,2012,0.4294724770642201,0.1008968609865471,0.7403708987161198,0.3684210526315789,0.0490335707019328,0
GEO,0.0394140471610837,0.139466616701018,2011,0.4461009174311926,0.0949617515167502,0.7289586305278174,0.3684210526315789,0.0559511698880976,0
GEO,0.0394140471610837,0.139466616701018,2010,0.4294724770642201,0.0920601424426273,0.717546362339515,0.4210526315789473,0.0586978636826042,0
GEO,0.0394140471610837,0.139466616701018,2009,0.4231651376146789,0.0970720126615668,0.7075606276747505,0.4736842105263157,0.0671414038657172,0
GEO,0.0394140471610837,0.139466616701018,2008,0.4128440366972477,0.0859931416512793,0.7004279600570614,0.3684210526315789,0.0760935910478128,0
GEO,0.0394140471610837,0.139466616701018,2007,0.3996559633027522,0.0683197045634397,0.7061340941512125,0.3157894736842105,0.0850457782299084,0
GEO,0.0394140471610837,0.139466616701018,2006,0.3411697247706421,0.0704299657082564,0.6904422253922967,0.3684210526315789,0.0893184130213631,0
GEO,0.0394140471610837,0.139466616701018,2005,0.2758027522935779,0.0718807702453178,0.68188302425107,0.3684210526315789,0.0934893184130213,0
GEO,0.0394140471610837,0.139466616701018,2004,0.2259174311926605,0.0844104457926668,0.6661911554921541,0.3684210526315789,0.0869786368260427,0
GEO,0.0394140471610837,0.139466616701018,2003,0.201834862385321,0.0750461619625428,0.6547788873038517,0.3684210526315789,0.0835198372329603,0
GEO,0.0394140471610837,0.139466616701018,2002,0.1926605504587155,0.0968082300184648,0.6405135520684736,0.3684210526315789,0.0796541200406917,0
GEO,0.0394140471610837,0.139466616701018,2001,0.2035550458715596,0.0804537061461355,0.6276747503566333,0.3157894736842105,0.0747711088504577,0
GEO,0.0394140471610837,0.139466616701018,2000,0.2035550458715596,0.0870482722236876,0.6191155492154065,0.3157894736842105,0.0707019328585961,0
GHA,0.0514672115327019,0.0010617700331022,2019,0.1077981651376146,0.1390134529147982,0.4835948644793152,0.1578947368421052,0.0621566632756866,0
GHA,0.0514672115327019,0.0010617700331022,2018,0.1077981651376146,0.1423107359535742,0.4693295292439372,0.1578947368421052,0.0624618514750763,0
GHA,0.0514672115327019,0.0010617700331022,2017,0.1083715596330275,0.1491690846742284,0.463623395149786,0.1578947368421052,0.0625635808748728,0
GHA,0.0514672115327019,0.0010617700331022,2016,0.1118119266055045,0.1548404115009232,0.4650499286733237,0.1052631578947368,0.063173957273652,0
GHA,0.0514672115327019,0.0010617700331022,2015,0.1204128440366972,0.1585333685043524,0.4650499286733237,0.2105263157894736,0.0636826042726348,0
GHA,0.0514672115327019,0.0010617700331022,2014,0.1227064220183486,0.163545238723292,0.4593437945791725,0.1578947368421052,0.0643947100712105,0
GHA,0.0514672115327019,0.0010617700331022,2013,0.1215596330275229,0.1686890002637826,0.4664764621968615,0.2105263157894736,0.0649033570701932,0
GHA,0.0514672115327019,0.0010617700331022,2012,0.1198394495412843,0.1713268266948035,0.4607703281027103,0.1578947368421052,0.0651068158697863,0
GHA,0.0514672115327019,0.0010617700331022,2011,0.1267201834862385,0.172909522553416,0.4550641940085591,0.2105263157894736,0.0649033570701932,0
GHA,0.0514672115327019,0.0010617700331022,2010,0.1301605504587155,0.1748878923766816,0.4436519258202567,0.1578947368421052,0.0651068158697863,0
GHA,0.0514672115327019,0.0010617700331022,2009,0.1290137614678899,0.1718543919810076,0.4322396576319542,0.1578947368421052,0.0653102746693794,0
GHA,0.0514672115327019,0.0010617700331022,2008,0.1135321100917431,0.1696122395146399,0.4251069900142654,0.1578947368421052,0.0655137334689725,0
GHA,0.0514672115327019,0.0010617700331022,2007,0.1123853211009174,0.1638090213663941,0.4094151212553495,0.1578947368421052,0.0657171922685656,0
GHA,0.0514672115327019,0.0010617700331022,2006,0.1095183486238531,0.1628857821155368,0.3951497860199715,0.1578947368421052,0.0662258392675483,0
GHA,0.0514672115327019,0.0010617700331022,2005,0.117545871559633,0.160379847006067,0.3837375178316691,0.1578947368421052,0.066734486266531,0
GHA,0.0514672115327019,0.0010617700331022,2004,0.117545871559633,0.1570825639672909,0.3666191155492154,0.1052631578947368,0.0673448626653102,0
GHA,0.0514672115327019,0.0010617700331022,2003,0.1198394495412843,0.150883671854392,0.3566333808844508,0.1052631578947368,0.0674465920651068,0
GHA,0.0514672115327019,0.0010617700331022,2002,0.1215596330275229,0.144552888419942,0.3509272467902996,0.1052631578947368,0.0679552390640895,0
GHA,0.0514672115327019,0.0010617700331022,2001,0.1221330275229357,0.1379583223423899,0.3409415121255349,0.1052631578947368,0.0684638860630722,0
GHA,0.0514672115327019,0.0010617700331022,2000,0.1221330275229357,0.1285940385122659,0.3423680456490727,0.1052631578947368,0.0686673448626653,0
GIN,0.0491124217222546,0.0003747423646243,2019,0.0189220183486238,0.1626219994724347,0.2995720399429386,0.1578947368421052,0.0898270600203458,0
GIN,0.0467576319118072,0.0003747423646243,2018,0.0189220183486238,0.1614349775784753,0.2910128388017119,0.1578947368421052,0.0912512716174974,0
GIN,0.0444028421013599,0.0003747423646243,2017,0.0189220183486238,0.1644684779741493,0.2952924393723253,0.1578947368421052,0.0929806714140386,0
GIN,0.0420480522909125,0.0003747423646243,2016,0.0200688073394495,0.1686890002637826,0.2938659058487874,0.2105263157894736,0.0954221770091556,0
GIN,0.0396932624804652,0.0003747423646243,2015,0.0200688073394495,0.1713268266948035,0.2696148359486447,0.2631578947368421,0.0959308240081383,0
GIN,0.0373384726700178,0.0003747423646243,2014,0.018348623853211,0.1710630440517014,0.2510699001426533,0.2105263157894736,0.0965412004069176,0
GIN,0.0349836828595705,0.0003747423646243,2013,0.0160550458715596,0.1740965444473753,0.2425106990014265,0.1052631578947368,0.0965412004069176,0
GIN,0.0326288930491232,0.0003747423646243,2012,0.0143348623853211,0.1702716961223951,0.2353780313837374,0.1578947368421052,0.0976602238046795,0
GIN,0.0302741032386758,0.0003747423646243,2011,0.0137614678899082,0.1685571089422316,0.2296718972895862,0.1578947368421052,0.098880976602238,0
GIN,0.0279193134282285,0.0003747423646243,2010,0.0126146788990825,0.1644684779741493,0.2211126961483595,0.1052631578947368,0.1005086469989827,0
GIN,0.0255645236177811,0.0003747423646243,2009,0.0114678899082568,0.1566868900026378,0.2139800285306704,0.1578947368421052,0.1025432349949135,0
GIN,0.0232097338073338,0.0003747423646243,2008,0.0114678899082568,0.1549723028224743,0.2111269614835947,0.1052631578947368,0.1038657171922685,0
GIN,0.0208549439968864,0.0003747423646243,2007,0.010894495412844,0.1537852809285149,0.2025677603423681,0.1052631578947368,0.1059003051881994,0
GIN,0.0185001541864391,0.0003747423646243,2006,0.0114678899082568,0.1460036929570034,0.1911554921540657,0.1578947368421052,0.1080366225839267,0
GIN,0.0161453643759917,0.0003747423646243,2005,0.0143348623853211,0.1372988657346346,0.1811697574893009,0.1578947368421052,0.1101729399796541,0
GIN,0.0137905745655444,0.0003747423646243,2004,0.0154816513761467,0.1376945396992878,0.166904422253923,0.2105263157894736,0.1125127161749745,0
GIN,0.0114357847550971,0.0003747423646243,2003,0.0154816513761467,0.1349248219467159,0.1569186875891582,0.2105263157894736,0.1154628687690742,0
GIN,0.0090809949446497,0.0003747423646243,2002,0.0120412844036697,0.1334740174096544,0.1469329529243936,0.2105263157894736,0.1183112919633774,0
GIN,0.0067262051342024,0.0003747423646243,2001,0.0114678899082568,0.128989712476919,0.1312410841654778,0.2105263157894736,0.1209562563580875,0
GIN,0.004371415323755,0.0003747423646243,2000,0.0114678899082568,0.1283302558691638,0.1212553495007132,0.2105263157894736,0.1236012207527975,0
GMB,0.0020166255133077,0.0019569879041492,2019,0.0493119266055045,0.1271432339752044,0.3309557774607703,0.1052631578947368,0.0844354018311292,0
GMB,0.0020166255133077,0.0019569879041492,2018,0.0493119266055045,0.1268794513321023,0.31811697574893,0.1052631578947368,0.0856561546286877,0
GMB,0.0020166255133077,0.0019569879041492,2017,0.0607798165137614,0.1296491690846742,0.3095577746077033,0.1052631578947368,0.0862665310274669,0
GMB,0.0020166255133077,0.0019569879041492,2016,0.0728211009174311,0.1310999736217357,0.3024251069900142,0.1052631578947368,0.0878942014242116,0
GMB,0.0020166255133077,0.0019569879041492,2015,0.0946100917431192,0.1357161698760221,0.2952924393723253,0.1052631578947368,0.0894201424211597,0
GMB,0.0020166255133077,0.0019569879041492,2014,0.1083715596330275,0.1395410182010024,0.2881597717546362,0.1052631578947368,0.0909460834181078,0
GMB,0.0020166255133077,0.0019569879041492,2013,0.128440366972477,0.1412556053811659,0.2867332382310984,0.1578947368421052,0.0916581892166836,0
GMB,0.0020166255133077,0.0019569879041492,2012,0.1341743119266054,0.1424426272751253,0.2810271041369472,0.1578947368421052,0.0938962360122075,0
GMB,0.0020166255133077,0.0019569879041492,2011,0.143348623853211,0.144552888419942,0.2710413694721826,0.1578947368421052,0.0947100712105798,0
GMB,0.0020166255133077,0.0019569879041492,2010,0.1490825688073394,0.1403323661303086,0.2696148359486447,0.1578947368421052,0.095116988809766,0
GMB,0.0020166255133077,0.0019569879041492,2009,0.154243119266055,0.1434977578475336,0.2653352353780314,0.1578947368421052,0.0946083418107833,0
